页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,正负情感,子类目
8,4959821594099724,冰冰喵喵呜,2023-10-23 01:51:19,在太阳底下骑车的时候 在摸到心心念念的漂亮小猫的时候 在终点站下车一抬头就能同时看见东方明珠和海关大楼的时候 在一个人吹着风等对岸亮灯的时候 我确实很快乐 因为我不用想任何事 我能做到的放松也只有短暂的逃避 回过头又再次自我谴责我的不作为 ,0,0,0,上海,上海,上海,中国,积极,个人体验
8,4959732793869095,用户6262062167,2023-10-22 19:58:28,"😊👍🇲🇴「雅治澳門🇲🇴文化藝術創作設計公司」！《澳門🇲🇴致敬百位人物——致敬！👍澳門🇲🇴海事及水務局局長（黃穗文），澳門🇲🇴海關關長（黃文忠）》！👍第三十站✊！搭巴士去媽閣長城馬路斜坡上面嘅海事及水務局新大樓以及媽閣巴士總站隔離嘅澳門🇲🇴海關大樓！致贈親手畫嘅畫像表達敬意！疫情時隔幾年,盡能力將小小嘅紀念品親手送到目的地！對致敬人物也是一種尊重！👌謝謝前台的保安人員以及職員都好有禮貌！樂意代為通知、登記、帶路！再轉交給他們！😊👍👍👍 澳门",0,0,1,中国澳门,,澳门,中国,积极,文化艺术创作设计
8,4959588996874758,巴盟南柳子,2023-10-22 10:27:03,这是一座海关大楼照片，建于上世纪九十年代，使用时间并不长，在另一个地方建了新楼与海关大院，过了一些时候，又在另一个地方建了新楼，没人统计过三次大兴土木合计花了多少钱，总建筑面积是多大，有多少工作人员，不过，新楼是越来越漂亮，一些银行也是，没几个人，办公楼一座又一座，气势磅礴。美国有一个市政府，二十多个工作人员，几间旧房子。是什么驱动力如此这般酷爱盖新楼呢，反正花自己的钱不会这样。,0,0,0,内蒙古,呼和浩特,内蒙古,中国,中性,建筑描述
8,4959371324294035,广州律师谢友林,2023-10-21 20:02:07,"秋暖花开，来广州旅游吧。从武汉出发，一千元在广州三天两夜游玩攻略晚上在武汉坐火车卧铺，第二天早到广州后，4号线终点南沙海滨公园看海爬山，再坐6号线到夜宿北京路附近，看金碧辉煌的大佛寺及北京路。第二天越秀荔湾逛，沙面，沿江西路海关大楼一带，石室大教堂，光塔，六榕寺，恩平路一带，晚上夜宿珠江新城华强路公寓，看花城广场海心沙夜景，夜游珠江第三天到体育西路shopping,天河城，时尚天河，天环，正佳，太古汇，广州百货。逛到精疲力尽，两腿不是自己的，坐夜晚火车卧铺回去哈[破涕为笑][破涕为笑][破涕为笑]#广州约拍##秋天##打卡一个秋天# 广州 广州律师谢友林的微博视频",1,0,5,广东,,广东,中国,积极,旅游
8,4959026535466669,三明华厦眼科,2023-10-20 21:12:03,号外！号外！ 厦门眼科中心三明分院 现已正式搬迁至新院区 ↓↓↓↓↓↓ 新市南路100号（原城关海关大楼） 就在老院区往列东方向前行50米即可抵达  #三明华厦眼科# 三明 ,0,0,0,福建,三明,福建,中国,积极,医疗机构搬迁
8,4958706510858324,Liurongquan1,2023-10-20 00:00:23,#带着微博去旅行# 河口口岸。海关大楼、中越铁路大桥、出入境口岸、异域风情街随拍。 红河·河口口岸 ,0,0,2,云南,昆明,云南,中国,积极,旅游
9,4958307630713638,可爱的小羊同学耶,2023-10-18 21:35:23,📍𝑾𝒖𝒉𝒂𝒏 融合欧式建筑风格和英国钟楼的海关大楼看了古罗马建筑风格的佛教寺庙看了古人喜欢吟诗做赋的黄鹤楼看了穿越千年的文化古物看了一楼平平无奇二楼色彩鲜艳的美术馆看了白云黄鹤的东湖看了汛期的长江也看了武汉的citywalk也感受了武汉是座会让你穿越回上个世纪的城市也是一座让人回味无穷的城市因为好吃的真的太多了！！,0,3,9,福建,厦门,福建,中国,积极,建筑风格
9,4957991950615769,是小忆吖,2023-10-18 00:40:59,寝室已经熄灯了，一个人留在桌前靠着电脑微弱的亮光赶周四团组织生活的主持人稿子，耳机里忽然随机到了这首歌，忽然很想哭，忽然感觉高三时因为疫情和各种原因讨厌上海的情感都消散了，忽然想在走一走上海的老弄堂，忽然想再听一次海关大楼的钟声，忽然想再看一次顾村公园的樱花，忽然好想回家。还有两个多月。上海，等你漂泊的远洋船儿归港过春节吧,0,1,1,四川,成都,四川,中国,消极,个人情感
9,4957589806778867,史料影像书店,2023-10-16 22:03:00,【上海旧影】抗战时期 上海外滩汇丰银行大楼、海关大楼、沙逊大厦等地标建筑 原版老照片一枚 ,0,0,1,山东,滨州,山东,中国,中性,历史建筑
9,4957419718312257,尊敬的用户啊_,2023-10-16 10:47:07,海关大楼的镜子真好拍 合肥·中华人民共和国庐州海关 ,0,4,3,安徽,合肥,安徽,中国,积极,建筑拍照
9,4957301797290156,大发发发发,2023-10-16 02:58:33,磁悬浮试了✅ 静安寺的神仙拜了✅ 兑了十枚硬币全部抛进祈福宝鼎了✅ Jay的嘉年华唱了✅ 午夜的人民广场溜达了✅ 在0点的外滩听到了海关大楼的钟声✅ 武康路citywalk虽然累但确实很美✅ 罗密欧阳台见到了✅ 武康大楼打卡了✅ ———完美到不行的周末 ,0,4,5,陕西,咸阳,陕西,中国,积极,旅游体验
9,4957195349527210,娛樂圈新聞速遞,2023-10-15 19:55:34,#香港法律##香港海关# 「香港海關破獲一宗大型走私香煙案件並檢獲約三千萬元懷疑私煙.根據香港《進出口條例》，任何人輸入或輸出未列艙單貨物，一經定罪，最高可被判罰款二百萬港元及坐監七年..」香港海關日前（十月十二日）破獲一宗大型走私香煙案件，在葵涌海關大樓驗貨場檢獲約八百萬支懷疑私煙，估計市值約三千萬港元，應課稅值約二千萬港元。　　香港海關日前透過風險管理和情報分析，揀選及查驗一個從台灣抵港，報稱載有電子零件的四十呎海運貨櫃。經檢查後，海關人員在貨櫃內檢獲該批懷疑私煙。　　案件仍在調查中，海關會繼續追查私煙的來源及去向。　　走私屬嚴重罪行。根據香港《進出口條例》，任何人輸入或輸出未列艙單貨物，一經定罪，最高可被判罰款二百萬港元及監禁七年。　　根據#香港# 《應課稅品條例》，任何人若處理、管有、售賣或購買私煙即屬違法，一經定罪，最高可被判罰款一百萬港元及監禁兩年。简体字：#香港法律##香港海关# 「香港海关破获一宗大型走私香烟案件并检获约三千万元怀疑私烟.根据香港《进出口条例》，任何人输入或输出未列舱单货物，一经定罪，最高可被判罚款二百万港元及坐监七年..」香港海关日前（十月十二日）破获一宗大型走私香烟案件，在葵涌海关大楼验货场检获约八百万支怀疑私烟，估计市值约三千万港元，应课税值约二千万港元。　　香港海关日前透过风险管理和情报分析，拣选及查验一个从台湾抵港，报称载有电子零件的四十呎海运货柜。经检查后，海关人员在货柜内检获该批怀疑私烟。　　案件仍在调查中，海关会继续追查私烟的来源及去向。　　走私属严重罪行。根据香港《进出口条例》，任何人输入或输出未列舱单货物，一经定罪，最高可被判罚款二百万港元及监禁七年。　　根据#香港# 《应课税品条例》，任何人若处理、管有、售卖或购买私烟即属违法，一经定罪，最高可被判罚款一百万港元及监禁两年。 香港,0,0,0,中国香港,,香港,中国,积极,法律执行
9,4955756438752729,鱼游草地,2023-10-11 20:37:51,#俄罗斯##圣彼得堡# 后被称为“普京大厨”的普里戈任，1995年租下了圣彼得堡海关大楼的店面，在圣彼得堡涅瓦河畔开了首家高档餐厅，中文译名老海关，以前多为接待政要人员，后也开放大众，预约制餐厅，周一不营业。 餐厅大楼是200多年历史的老建筑，有些下陷，入门左边的橱窗摆放的是普京和其他政要的合影，入门是一组海关人员工作的蜡像，餐厅环境安静舒服，音乐也恰到好处。 四道式是前菜、汤、主菜和甜品，饮料是一种野生小红果制作的莫尔斯；汤是传统红菜汤，中间有一块白色的酸奶油，可以搅匀后品尝；主菜是土豆泥和炸过的鸡肉肉卷，外脆里嫩。,0,0,3,广东,广州,广东,中国,积极,餐厅评价
9,4955674577474563,安徽博物院,2023-10-11 15:12:34,#从透纳到莱顿——英国绘画的黄金时代# 画家笔下的“诗和远方”【威尼斯总督府】 画家用鲜艳的色彩视呈现了威尼斯的主要建筑，并用想象中的人物为这些建筑添彩。这幅作品从威尼斯环礁湖的对岸，正对着圣·马克广场取景。右边石拱廊上粉色建筑是威尼斯总督府，左边海关大楼上矗立着象征财富的女神像，后面是圣·马克教堂的钟楼。展出地点：合肥·安徽博物院新馆 二楼#约会博物馆#,2,4,3,,合肥,安徽,中国,积极,艺术展览
9,4955668592198959,追来者大成,2023-10-11 14:48:47,落脚上海青年宫的日子里，清晨和夜晚，清晰地听到海关大楼的钟声，每到整点大钟奏出的是《东方红》的乐曲，清脆悦耳动听，有很强烈的亲切感。我和范氏大三天中去过虹口公园，瞻仰过鲁迅先生的铜像，钢强坚毅的眼神有种横眉冷对的战斗精神。记得在公园的附近，我俩走进过上海音乐学院和华东纺织工学院。 ,0,0,1,江苏,南京,江苏,中国,积极,生活体验
9,4955309635799717,大江资讯,2023-10-10 15:02:25,【四川画家翟云川将芜湖江景搬上百米画卷】四川青年画家翟云川历时500多天走遍上海、南京、芜湖、重庆等全国40多个城市，完成了长200米的《万里长江图》。在绘制长江安徽段时，翟云川特意来到芜湖实地创作，将芜湖天门山、老海关大楼、滨江大剧院、中江塔、临江桥等搬上了百米画卷。 大江资讯的微博视频,0,0,3,,芜湖,安徽,中国,积极,艺术创作
10,4954956837422788,蓝之海,2023-10-09 15:40:31,厦门｜海关大楼 鹭江道，面朝大海与鼓浪屿隔&quot;江&quot;相望，每逢整点会放&quot;鼓浪屿之波&quot;报时  #收集世界的色彩# #每日一拍# #厦门# #蓝之海# #手机摄影# # 绿洲 厦门 ,0,0,1,福建,厦门,福建,中国,积极,建筑景观
10,4954729417803117,DxDersteppenwolf,2023-10-09 00:36:50,在安博看到一幅画 《利物浦海关大楼北侧》 一秒回到极乐迪斯科 利物浦有点太像瑞瓦肖了 应该同样都有浑浊的运河和艳红的月亮 会在路上偶遇白痴厄运漩涡，高举着酒瓶向我喊：“时候到了，龙舌兰日落！” ,0,0,0,安徽,合肥,安徽,中国,中性,艺术欣赏
10,4953178023135891,FishBone大王,2023-10-04 17:52:09,"布里斯班美食布村探店#跟着大王有肉吃# @ Patina at Customs HouseCustoms House, 399 Queen St, Brisbane City QLD 4000在原布里斯班海关大楼，听说过这个楼里面有家餐厅，一直没来过，一楼还有个房间是UQ的，有一门课在这里上。室内室外都可以坐，室外可以看夜景，布里斯班河和故事桥，还可以坐在半圆形的花球下面喝下午茶。我怕冷就选了室内，结果周日晚上室内一个人都没有，这么大的空间独享了，好清静。菜品我们就点了小票上的，没啥踩雷的，虽然不fancy，但是味道颜值都在线，服务员小哥哥也很热情。价格适中。weekday lunch special，50能吃两道course，配上河景，真的物超所值。 澳大利亚·史多利桥远征酒店(Quest on Story Bridge)",0,0,1,澳大利亚,,澳大利亚,澳大利亚,积极,美食体验
10,4952922809436251,郁蒸七七,2023-10-04 00:58:01,真的平等的佩服每一个特种兵旅游的“特种兵”.今天浅浅的走了一下特种兵路线，才三个点就不大行了.可惜粤海关是晚上去的，没进去里面逛到，下次下次.不得不说，其实广州好逛还好看的地方确实蛮多的哎，看来得多走走看看了.#特种兵式旅游逛到博物馆该咋办##博物馆#广州·百年粤海关大楼(历史文物建筑)#粤海关# 广州·粤海关博物馆,0,0,1,广东,广州,广东,中国,积极,旅游体验
10,4952504942468788,小虫WanDai,2023-10-02 21:17:34,站在浦东拍的外滩海关大楼 ,0,0,2,上海,上海,上海,中国,中性,建筑景观
10,4951683294826731,泉州公交车,2023-09-30 14:52:38,#泉州公交# 关于28路和K509路恢复原线路运行的信息因齐云路、万福街与洛滨路已恢复通行，即日起，我司28路与K509等两条公交线路将双向恢复原线路运行。具体调整如下：一、28路：温陵路公交首末站-清源山柳洋村 往：温陵路公交首末站-温陵南路（海关大楼）-温陵北路（温陵路中段&lt;牙博士口腔&gt;、九一街口&lt;君龙人寿&gt;、东湖公园）-东湖街（泉州华侨历史博物馆&lt;泉州华厦眼科医院&gt;）-少林路（柑舍头、圣福花苑）-齐云路（军区汽修厂、少林寺后门、靶场路口、瑞像岩、水流坑、天湖路口）-清源路（微波站、福鼎村口）-清源山柳洋村返：清源山柳洋村-清源路（福鼎村口、微波站）-齐云路（天湖路口、水流坑、瑞像岩、靶场路口、少林寺后门、军区汽修厂）-少林路（圣福花苑、柑舍头）-东湖街（泉州华侨历史博物馆&lt;泉州华厦眼科医院&gt;）-温陵北路（东湖公园、九一街口&lt;君龙人寿&gt;、温陵路中段&lt;牙博士口腔&gt;）-温陵南路（海关大楼）-温陵路公交首末站二、K509路：海峡体育中心首末站-下宫村首末站 往：海峡体育中心首末站-东辅路-体育街（体育街西段、世界城北门）-安吉路（泉州一院城东分院&lt;海峡体育中心&gt;）-瑞泰街（泉州一院城东分院南门）-丰海路（金凤屿东区、市实小洛江校区）-万兴街（万兴街东段）-安达路（高速交警支队、万源花苑）-万福街（万福街）-洛滨路（洛江区实验小学、桥南村）-洛阳大道（洛阳交警中队、洛阳三角牌、洛阳站、洛阳镇政府、华光学院、白沙路口、前园、下曾&lt;森美&gt;、南北大道路口、堂头、泉州市委党校&lt;杏田&gt;、杏田村口）-杏秀路（杏田村、锦厝村、杏秀路中段、新沙村、玉坂村、执法大队、后西街、锦峰村、海丝公园东门、学堂北街口、台商区管委会）-滨湖南路（仑前村、崇山村、埕边村、台商区医院、玉山村口、群贤村、滨湖南路&lt;樾澜山&gt;、滨湖南路中段）-下宫村首末站返：下宫村首末站-滨湖南路（滨湖南路中段、滨湖南路&lt;樾澜山&gt;、群贤村、玉山村口、台商区医院、埕边村、崇山村、仑前村）-杏秀路（台商区管委会、学堂北街口、海丝公园东门、锦峰村、后西街、执法大队、玉坂村、新沙村、杏秀路中段、锦厝村、杏田村）-洛阳大道（杏田村口、泉州市委党校&lt;杏田&gt;、堂头、南北大道路口、下曾&lt;森美&gt;、前园、白沙路口、华光学院、洛阳镇政府、洛阳站、洛阳三角牌、洛阳交警中队）-洛滨路（桥南村、洛江区实验小学）-万福街（万福街）-安达路（万源花苑、高速交警支队）-万兴街（万兴街东段）-丰海路（市实小洛江校区、金凤屿东区）-瑞泰街（泉州一院城东分院南门）-安吉路（海峡体育中心&lt;泉州一院城东分院&gt;）-体育街（世界城北门、体育街西段）-东辅路-海峡体育中心首末站,0,6,2,,泉州,福建,中国,中性,公交线路调整
